sno,pm25,pm10,o3,no2,so2,co,lat,long,city,district,country
6354,0,32,38,9,3,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6355,0,13,43,12,2,2,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6356,0,19,45,12,3,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6357,0,37,56,22,8,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6358,0,55,67,24,8,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6359,0,70,40,10,3,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6360,0,30,47,17,7,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6361,0,43,42,8,3,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6362,0,40,42,14,4,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6363,0,43,62,21,7,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6364,0,52,48,13,3,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6365,0,33,53,23,4,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6366,0,45,62,21,4,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6367,0,44,51,12,4,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6368,0,38,65,9,7,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6369,0,37,80,21,13,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6370,0,78,78,17,11,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6371,0,71,49,9,4,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6372,0,47,51,19,6,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6373,0,52,57,20,6,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6374,0,57,70,15,7,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6375,0,57,31,20,5,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6376,0,61,0,0,0,0,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6377,0,69,34,16,4,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6378,0,58,72,22,6,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6379,0,49,59,19,7,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6380,0,64,62,13,5,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6381,0,56,40,13,5,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6382,0,45,65,11,6,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6383,0,72,96,18,10,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6384,0,116,118,19,8,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6385,0,120,87,22,8,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6386,0,85,68,26,7,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6387,0,62,105,22,9,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6388,0,79,63,17,5,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6389,0,67,27,22,4,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6390,0,68,39,10,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6391,0,27,46,6,0,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6392,0,20,43,10,3,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6393,0,25,49,10,3,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6394,0,30,49,16,5,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6395,0,37,47,7,4,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6396,0,31,52,9,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6397,0,37,59,13,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6398,0,37,38,11,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6399,0,22,38,11,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6400,0,27,60,17,4,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6401,0,53,67,14,5,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6402,0,44,64,7,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6403,0,41,48,12,4,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6404,0,42,98,18,5,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6405,0,66,87,13,5,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6406,0,54,42,9,3,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6407,0,49,52,12,4,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6408,0,49,51,9,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6409,0,23,41,8,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6410,0,24,32,12,3,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6411,0,35,46,12,2,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6412,0,38,40,17,3,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6413,0,50,45,12,0,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6414,0,37,57,7,3,2,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6415,0,36,58,8,0,2,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6416,0,35,58,14,3,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6417,0,39,77,13,3,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6418,0,100,18,31,11,11,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6419,0,61,5,43,11,12,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6420,0,57,15,28,8,11,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6421,0,46,16,23,6,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6422,0,44,7,39,11,13,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6423,0,60,4,60,16,15,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6424,0,78,17,33,12,12,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6425,0,62,21,18,6,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6426,0,27,11,34,11,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6427,0,42,15,39,14,11,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6428,0,50,22,29,19,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6429,0,56,21,23,9,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6430,0,38,17,31,11,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6431,0,55,17,36,13,12,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6432,0,60,6,52,18,16,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6433,0,83,13,40,12,17,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6434,0,84,17,30,13,12,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6435,0,59,15,29,14,11,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6436,0,52,10,36,10,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6437,0,57,22,25,18,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6438,0,81,20,36,11,15,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6439,0,92,8,43,13,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6440,0,55,5,53,11,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6441,0,46,16,34,11,14,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6442,0,47,23,19,8,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6443,0,37,11,36,11,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6444,0,42,22,28,8,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6445,0,34,7,48,11,13,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6446,0,59,17,35,11,12,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6447,0,47,19,20,7,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6448,0,29,14,20,5,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6449,0,27,18,19,3,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6450,0,18,21,12,5,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6451,0,66,23,14,8,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6452,0,43,22,27,11,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6453,0,49,14,21,7,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6454,0,49,20,10,4,0,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6455,0,14,20,13,3,2,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6456,0,12,25,15,6,1,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6457,0,24,25,15,5,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6458,0,39,18,16,4,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6459,0,33,16,29,8,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6460,0,36,29,19,6,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6461,0,31,27,22,5,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6462,0,26,30,23,6,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6463,0,33,27,28,11,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6464,0,55,32,22,10,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6465,0,59,31,17,5,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6466,0,28,19,27,7,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6467,0,40,32,26,10,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6468,0,59,37,25,11,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6469,0,59,41,27,13,12,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6470,0,76,37,27,14,12,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6471,0,81,32,34,19,14,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6472,0,98,32,35,12,14,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6473,0,91,47,41,15,15,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6474,0,106,43,33,15,15,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6475,0,94,33,27,11,11,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6476,0,78,26,22,7,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6477,0,66,33,13,6,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6478,0,31,26,31,12,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6479,0,62,48,36,17,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6480,0,77,32,13,7,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6481,0,47,30,17,11,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6482,0,42,33,15,8,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6483,0,36,33,25,11,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6484,0,49,32,13,8,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6485,0,44,31,20,10,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6486,0,45,23,34,11,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6487,0,50,24,31,12,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6488,0,48,37,13,5,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6489,0,48,42,24,8,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6490,0,62,43,29,13,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6491,0,80,46,26,13,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6492,0,81,30,25,9,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6493,0,58,40,16,6,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6494,0,92,28,28,8,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6495,0,103,36,15,5,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6496,0,52,29,19,6,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6497,0,35,39,29,12,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6498,0,65,37,25,12,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6499,0,75,43,27,10,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6500,0,63,41,23,8,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6501,0,42,46,22,7,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6502,0,31,38,33,10,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6503,0,56,57,26,10,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6504,0,63,33,24,7,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6505,0,45,50,12,4,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6506,0,28,42,25,6,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6507,0,47,43,27,6,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6508,0,0,18,6,1,1,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6509,0,0,23,24,8,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6510,0,0,30,19,5,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6511,0,0,22,15,5,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6512,0,0,24,15,4,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6513,0,0,26,25,6,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6514,0,0,27,30,5,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6515,0,0,59,34,6,8,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6516,0,0,44,26,5,9,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6517,0,0,23,20,11,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6518,0,0,3,35,7,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6519,0,0,73,13,4,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6520,0,0,49,12,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6521,0,0,68,18,4,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6522,0,0,66,18,6,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6523,0,0,66,18,6,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6524,0,0,73,13,4,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6525,0,0,88,22,4,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6526,0,0,44,10,4,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6527,0,0,45,12,3,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6528,0,0,62,14,4,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6529,0,0,91,18,4,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6530,0,0,15,8,3,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6531,0,0,55,9,3,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6532,0,0,69,14,5,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6533,0,0,67,18,4,7,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6534,0,0,33,10,3,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6535,0,0,42,10,3,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6536,0,0,44,15,4,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6537,0,0,49,10,0,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6538,0,0,36,14,0,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6539,0,0,30,10,0,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6540,0,0,62,16,3,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6541,0,0,30,24,5,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6542,0,0,26,18,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6543,0,0,18,16,4,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6544,0,0,20,9,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6545,0,0,16,11,0,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6546,0,0,23,11,4,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6547,0,0,32,23,4,6,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6548,0,0,52,11,3,4,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6549,0,0,57,12,5,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6550,0,0,57,15,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6551,0,0,65,16,3,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6552,0,0,65,12,4,5,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6553,0,0,38,10,2,3,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6554,0,0,19,27,14,10,37.7577,126.7705,Geumchon_Dong,Paju_Si,_Gyeonggi
6555,91,26,22,17,3,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6556,68,18,23,21,4,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6557,47,17,22,17,4,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6558,42,21,20,13,3,3,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6559,34,18,22,21,4,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6560,38,21,18,29,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6561,49,22,20,38,4,6,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6562,56,30,12,50,4,8,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6563,73,40,30,38,4,7,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6564,93,61,27,55,5,9,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6565,147,65,28,42,4,8,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6566,143,48,28,41,4,8,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6567,104,37,27,34,3,6,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6568,90,30,25,14,3,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6569,70,24,25,13,3,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6570,61,25,20,20,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6571,61,34,13,46,4,7,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6572,78,35,23,26,3,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6573,79,25,27,11,3,0,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6574,52,0,0,0,0,0,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6575,50,27,18,25,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6576,62,35,5,43,4,8,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6577,81,40,20,33,6,7,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6578,90,49,10,52,6,10,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6579,113,41,11,51,5,9,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6580,100,75,20,33,4,10,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6581,167,59,18,53,4,11,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6582,144,25,20,16,0,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6583,61,23,16,22,4,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6584,58,23,20,16,4,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6585,46,25,12,31,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6586,53,31,4,48,4,8,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6587,73,33,21,21,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6588,74,20,16,25,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6589,47,28,16,27,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6590,62,33,17,40,4,7,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6591,82,29,14,32,4,6,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6592,75,31,8,51,5,8,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6593,80,39,4,57,5,10,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6594,100,49,21,40,4,8,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6595,123,19,22,27,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6596,49,26,17,30,3,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6597,61,46,23,33,5,7,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6598,106,46,20,29,5,6,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6599,106,26,21,20,4,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6600,62,23,22,17,4,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6601,54,26,22,19,4,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6602,58,23,21,22,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6603,60,35,21,16,3,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6604,68,24,69,17,3,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6605,45,32,59,16,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6606,67,35,36,10,3,3,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6607,55,35,38,9,3,3,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6608,48,10,14,16,2,3,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6609,17,13,23,18,3,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6610,24,17,15,25,3,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6611,41,11,16,17,2,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6612,20,19,30,14,3,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6613,45,25,22,12,3,3,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6614,30,11,23,12,2,3,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6615,13,12,30,15,2,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6616,17,19,35,20,3,3,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6617,35,22,29,18,3,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6618,48,26,29,8,3,3,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6619,26,19,27,7,3,3,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6620,22,20,24,23,3,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6621,33,22,33,22,3,4,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6622,54,25,22,26,3,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6623,54,27,27,34,3,6,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6624,59,33,26,35,4,6,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6625,67,34,29,35,4,6,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6626,72,25,38,31,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6627,64,26,37,35,4,6,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6628,60,34,37,41,4,6,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6629,76,39,34,25,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6630,81,26,23,33,4,7,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6631,43,22,28,31,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6632,39,21,23,29,0,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6633,44,26,37,27,5,6,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
6634,62,27,33,26,4,5,37.4784,126.9516,Gwanak_Gu,Seoul,South_Korea
